CustAcct,CustomerName,ItemCode,ItemType,ItemDescription,ItemExtendedDescription,ItemCategory,CategoryDescription,ItemSubCat,SubCatDescription,SalesClass,CPTaxFlag,CPComFlag,PriceUnit,ListPrice,CurrentPrice,PriceOpt,PriceSource,CurPriceMargin,CurRebateFlag,CurRebateCost,LastPricePaid,LastPriceMargin,LastQtyOrdered,StockUnit,VMIParStock,FirstSaleDate,LastSaleDate,NextSaleDate,CPPrintOnOrderForm,CPPriceOptDesc,CPPriceCtrl,CPPriceOpt,CPPriceBrkt,CPPricePct,CPSpecialPrice,SpecialPriceChgFlag,SpecialPriceMargin,CPNotesDate,CPNotes1,CPNotes2,CPNotes3,CPNotesAddToOrder,MSDSReqdFlag,MSDSCode,MSDSDescription,MSDSDueFlag,MSDSSentFlag,MSDSSentDate,CorpMaxOrderQty,CorpCurrentBudgetQty,CorpLastBudgetQty,SalesmanName,SupplierAcct,SmanCode,SupplierName,CustomerPartNum,SupplierPartNum,JMCatItemFlag,PricingClassDesc,PricingClassCode,CustID,ItemID,ItemSubCatID,SmanID,VendorID,,
444771,LERA PLASTICS,BB-MB-18-40#-RL,I,KRAFT PAPER 900',,0,,330-H,PAPER KRAFT ROLLS,,N,Y,RL,21,12.57,S,S    CProd,-8.5919,N,0,12.57,33.9698,2,RL,0,2/28/2006,8/10/2010,11/17/2011,Y,Use Special Price,S,S,,0,12.57,+,33.9698,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,BOCBOA,10,"BOCKS BOARD PACKAGING,INC",,854077002388,Y,(UnAssigned),,10443,105649,732,11,10066,,
444771,LERA PLASTICS,DS-PCMHCLDB-CS,I,"1/2"" X 0.017 BLK POLY STRAP",300#  16X6  9000',0,,360-A,POLY STRAPPING,,N,Y,RL,51.33,67,S,S    CProd,53.9552,N,0,67,28.3582,1,RL,0,7/31/2006,2/17/2017,3/29/2019,Y,Use Special Price,S,S,,0,67,+,28.3582,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DUBOSE,10,"DUBOSE STRAPPING, INC.",,PCMHCLDB,Y,(UnAssigned),,10443,106022,740,11,10089,,
444771,LERA PLASTICS,SP-PT34-EA,I,"POLY STRAP TENSIONER 1/2""-3/4""",,0,,360-C,POLY STRAPPING TOOLS,,N,Y,EA,100,78.33,S,S    CProd,23.401,N,0,76.15,33.0007,1,EA,0,10/8/2010,10/8/2010,,Y,Use Special Price,S,S,,0,78.33,+,33.0007,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DUBOSE,10,"DUBOSE STRAPPING, INC.",,PT34,Y,(UnAssigned),,10443,106160,742,11,10089,,
444820,METALPLATE GALVANIZING,ID-OC095504-CS,I,ORANGE HAND CLEANER W/PUMICE,4/1 GAL,0,,130-A,CHEMICAL LOTION SOAP,,Y,Y,CS,179.82,91.23,S,S    CProd,21.3855,N,0,79.22,31.9995,1,CS,0,5/23/2011,5/23/2011,,Y,Use Special Price,S,S,,0,91.23,+,31.9995,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,DADEP100,10,DADE PAPER,,OC095504,Y,(UnAssigned),,10444,105285,618,11,10306,,
444830,MAC'S GLASS AND MIRROR,IT-513-34-RL,I,"3/4""X60YD MASKING TAPE 48/CS",,0,,310-A,TAPE MASKING,,Y,Y,RL,2.14,2.14,i,i    Cust,54.9065,N,0,1.62,40.4321,48,RL,0,11/21/2013,3/20/2023,7/18/2025,Y,(Use Cust Default),,,,,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,INTTAP,10,INTERTAPE POLYMER CORP.,,87217,Y,(UnAssigned),,10445,105445,749,11,10125,,
444830,MAC'S GLASS AND MIRROR,BB-MB-24-40#-RL,I,KRAFT PAPER 900',,0,,330-H,PAPER KRAFT ROLLS,,Y,Y,RL,27.87,20.24,S,S    CProd,10.0791,N,0,20.24,39.3281,2,RL,0,6/22/2006,6/28/2021,3/30/2025,Y,Use Special Price,S,S,,0,20.24,+,40.5138,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,BOCBOA,10,"BOCKS BOARD PACKAGING,INC",,"24""-40#",Y,(UnAssigned),,10445,105652,732,11,10066,,
444830,MAC'S GLASS AND MIRROR,BB-MB-36-40#-RL,I,KRAFT PAPER 900',,0,,330-H,PAPER KRAFT ROLLS,,Y,Y,RL,42.69,24.37,S,S    CProd,-12.105,N,0,24.37,29.9959,1,RL,0,6/22/2006,6/26/2024,2/14/2026,Y,Use Special Price,S,S,,0,24.37,+,30,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,GORPAP,10,GORDON PAPER COMPANY,,"36""-40#",Y,(UnAssigned),,10445,105656,732,11,10242,,
444830,MAC'S GLASS AND MIRROR,BB-MB-48-40#-RL,I,KRAFT PAPER 900',,0,,330-H,PAPER KRAFT ROLLS,,Y,Y,RL,57.89,33.74,S,S    CProd,-7.9135,N,0,33.74,37.1073,1,RL,0,10/9/2015,10/9/2015,,Y,Use Special Price,S,S,,0,33.74,+,37.1073,10/9/2015,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,BOCBOA,10,"BOCKS BOARD PACKAGING,INC",,810857020089,Y,(UnAssigned),,10445,105658,732,11,10066,,
444830,MAC'S GLASS AND MIRROR,WP-SBF05-CS,I,"5"" STRETCH FILM 80GAX1000'",12/CS,0,,350-D,STRETCH FILM HAND,,Y,Y,CS,63.74,84.6,S,S    CProd,58.3688,N,0,84.6,56.5957,2,CS,0,3/13/2007,4/20/2016,11/8/2020,Y,Use Special Price,S,S,,0,84.6,+,46.8585,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,WESPLA,10,WESTERN PLASTICS,,SBF05,Y,(UnAssigned),,10445,106305,738,11,10229,,
444845,"L.V. HIERS, INC.",HD-ECIB-800-6-CS,I,RENOWN ROLL TOWEL WHITE,6X8006/CS,0,,100-A,PAPER ROLL TOWEL WHITE,,N,Y,CS,80.13,65.56,P45,P45  CProd,44.9969,N,0,39.16,44.9949,2,CS,0,12/8/2015,3/20/2017,1/26/2018,Y,,P45,P,,45,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,Randy Frontz,AMSAN100,10,THE HOME DEPOT PRO INSTITUTIONAL,,ECIB-800-6,N,(UnAssigned),,10446,110383,590,11,10432,,
445460,LANEY AND DUKE WHSE CO.,ADH-EX238-EA,I,"2"" PREMIUM TAPE DISPENSER",,0,,310-E,TAPE DISPENSERS,,Y,Y,EA,12.9,12.5,S,S    CProd,17.44,N,0,12.5,21.92,2,EA,0,10/2/2018,6/16/2020,,Y,Use Special Price,S,S,,0,12.5,+,21.92,10/1/2018,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,ADHTAP,50,ADHESIVE TAPE PRODUCTS,,EC-238-01,Y,(UnAssigned),,10447,104488,753,25,10036,,
445460,LANEY AND DUKE WHSE CO.,ID-CM02032S-EA,I,#32 4-PLY COTTON MOPHEAD,,0,,110-A,MOPS,,Y,Y,EA,6.12,5.24,S,S    CProd,29.9618,N,0,5.24,29.9618,12,EA,0,4/17/2008,4/2/2026,1/24/2027,Y,Use Special Price,S,S,,0,5.24,+,30,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,50,DADE PAPER,,D07670,Y,(UnAssigned),,10447,104773,692,25,10306,,
445460,LANEY AND DUKE WHSE CO.,HD-REN03986-CS,I,METAL TIP THREADED HANDLE,"15/16"" X 60""",0,,110-C,MOP HANDLES,,Y,Y,EA,4.99,5.13,P30,P30  CProd,30.0195,N,0,5,30,2,EA,0,4/22/2008,11/15/2022,10/3/2023,Y,,P30,P,,30,3.13,+,7.8838,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,REN03986-IB,Y,(UnAssigned),,10447,104781,695,25,10432,,
445460,LANEY AND DUKE WHSE CO.,ID-1203NB-EA,I,QUICK-WAY JANITOR MOP HANDLE,,0,,110-C,MOP HANDLES,,Y,Y,EA,15.96,10.26,P30,P30  CProd,30.0195,N,0,10.57,29.9905,2,EA,0,10/3/2008,7/29/2024,1/3/2027,Y,,P30,P,,30,8.56,+,35.7241,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,50,DADE PAPER,,1203NB,Y,(UnAssigned),,10447,104784,695,25,10306,,
445460,LANEY AND DUKE WHSE CO.,ID-12J12-CS,I,12oz WHITE FOAM CUP(12JL),DART 1000/CS,0,,220-A,CUPS FOAM,,Y,Y,CS,68.34,27.76,S,S    CProd,-38.8689,N,0,24.55,14.9898,1,CS,0,1/9/2012,1/9/2012,,Y,Use Special Price,S,S,,0,27.76,+,14.9898,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,50,DADE PAPER,,81096,Y,(UnAssigned),,10447,105037,653,25,10306,,
445460,LANEY AND DUKE WHSE CO.,GR-2X2X3X 16-CS,I,CRDBRD CORNER PROTECTOR,.0160 1000/CS,0,,330-E,CORNER PROTECTORS,,Y,Y,CS,120.31,92,P15,P15  CProd,15,N,0,92,15,2,CS,0,8/25/2025,12/10/2025,,Y,15% Profit Margin,P15,P,,15,0,+,0,8/22/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,BOXPAC,50,"BOX ACQUISITIONS, LLC",,SP223160,Y,(UnAssigned),,10447,105319,729,25,10067,,
445460,LANEY AND DUKE WHSE CO.,HD-329717061-EA,I,SAFETY WERCS SPRAY TRIGGER,CHEMICAL RESISTANT,0,,200-H,BOTTLES & JUGS,,Y,Y,EA,0.75,0.66,S,S    CProd,19.697,N,0,0.66,24.2424,2,EA,0,5/2/2006,11/17/2011,3/22/2012,Y,Use Special Price,S,S,,0,0.66,+,23.7288,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,329717061,,Y,(UnAssigned),,10447,105400,713,25,10432,
445460,LANEY AND DUKE WHSE CO.,WP-WMF80-RL,I,"STRETCH FILM HVY DUTY 20"" 5K'",FILM,0,,350-A,STRETCH FILM MACHINE,,Y,Y,RL,92,59.14,S,S    CProd,36.1177,N,0,45,33.3333,12,RL,0,10/18/2006,3/23/2011,8/7/2011,Y,Use Special Price,S,S,,0,59.14,+,30,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,REDTO100,50,REDTOP PACKAGING,,WMF80,Y,(UnAssigned),,10447,105428,735,25,10679,,
445460,LANEY AND DUKE WHSE CO.,LPS-PQ10BL-BX,I,4.5X5.5 PACKING SLIP FULL FACE,,0,,300-I,PACKING LIST ENVELOPES,,Y,Y,BX,27.35,23.44,p30,p30  Cust,29.9915,N,0,23.44,29.9915,3,BX,0,9/18/2025,4/2/2026,,Y,(Use Cust Default),,,,,0,+,0,9/17/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,LPSIND,50,LPS INDUSTRIES,,PQ10BL,Y,(UnAssigned),,10447,105590,747,25,10142,,
445460,LANEY AND DUKE WHSE CO.,LPS-PQ12BL-BX,I,4.5X5.5 PACKING SLIP 1/4 FACE,,0,,300-I,PACKING LIST ENVELOPES,,Y,Y,BX,30.71,21.95,S,S    CProd,40.1822,N,0,21.95,40.1822,2,BX,0,1/10/2006,3/25/2026,6/22/2026,Y,Use Special Price,S,S,,0,21.95,+,22.6938,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,LPSIND,50,LPS INDUSTRIES,,PQ12BL,Y,(UnAssigned),,10447,105592,747,25,10142,,
445460,LANEY AND DUKE WHSE CO.,LPS-PQ24BL-BX,I,5.5X10.25 PACKING SLIP 1/4,,0,,300-I,PACKING LIST ENVELOPES,,Y,Y,BX,93.95,58.5,P30,P30  CProd,30,N,0,58.5,30,1,BX,0,9/10/2025,9/10/2025,,Y,30% Profit Margin,P30,P,,30,0,+,0,9/10/2025,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,LPSIND,50,LPS INDUSTRIES,,PQ24BL,Y,(UnAssigned),,10447,105596,747,25,10142,,
445460,LANEY AND DUKE WHSE CO.,HDREN04017-50-EA,I,OILDRI 50# BAG,,0,,130-V,CHEMICAL SWEEPING COMPOUND,,Y,Y,BG,11.01,9.26,S,S    CProd,10.6911,N,0,8.4,30,2,EA,0,12/12/2006,3/6/2013,7/24/2014,Y,Use Special Price,S,S,,0,9.26,+,30,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,BRADY100,50,BRADY PLUS,,91726001,Y,(UnAssigned),,10447,105821,644,25,10695,,
445460,LANEY AND DUKE WHSE CO.,SB-BLEACH-CS,I,HOUSEHOLD BLEACH 6% 6/1GL,128oz,0,,130-M,CHEMICAL BLEACH,,Y,Y,CS,38.8,24.79,S,S    CProd,21.7426,N,0,24.79,21.7426,3,CS,0,1/10/2006,4/2/2026,8/11/2026,Y,Use Special Price,S,S,,0,24.79,+,52.4002,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,50,DADE PAPER,,G00077,Y,(UnAssigned),,10447,106038,635,25,10306,,
445460,LANEY AND DUKE WHSE CO.,DS-EP-1425,I,STEELSTRAP TENSIONER,,0,,360-F,STEEL STRAPPING TOOLS,,Y,Y,EA,198.67,175.29,S,S    CProd,28.6896,N,0,175.29,14.998,1,EA,0,2/14/2006,7/16/2010,1/4/2012,Y,Use Special Price,S,S,,0,175.29,+,14.0418,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,50,"DUBOSE STRAPPING, INC.",,EP-1425,N,(UnAssigned),,10447,106152,745,25,10089,,
445460,LANEY AND DUKE WHSE CO.,SP-34 X 020-RL,I,"3/4"" BLK STEEL STRAP 0.020",1750#  APPROX. 1960'/RL,0,,360-D,STEEL STRAPPING,,Y,Y,EA,218.75,1.05,S,S    CProd,-10400,N,0,1.05,27.619,105,RL,0,1/13/2006,3/5/2015,5/16/2015,Y,Use Special Price,S,S,,0,1.05,+,25,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,50,"DUBOSE STRAPPING, INC.",,151179,Y,(UnAssigned),,10447,106154,743,25,10089,,
445460,LANEY AND DUKE WHSE CO.,SP-601-CS,I,"3/4"" STEEL SEALS",5000/CS,0,,360-E,STEEL STRAPPING SEALS,,Y,Y,CS,116.92,99,S,S    CProd,33.3333,N,0,99,39.3939,1,CS,0,3/3/2006,7/16/2010,3/1/2011,Y,Use Special Price,S,S,,0,99,+,21.5657,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DUBOSE,50,"DUBOSE STRAPPING, INC.",,164000,Y,(UnAssigned),,10447,106157,744,25,10089,,
445460,LANEY AND DUKE WHSE CO.,ID-11075BAG-CS,I,11.5x6.5x21 WHITE W/THANK YOU,900/CS,0,,200-M,BAGS GROCERY PLASTIC,,Y,Y,CS,20.74,20.74,p30,p30  Cust,29.9904,N,0,16.39,30.0183,1,CS,0,3/13/2013,3/13/2013,,Y,(Use Cust Default),,,,,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,50,DADE PAPER,,011075BAG,Y,(UnAssigned),,10447,106362,683,25,10306,,
445460,LANEY AND DUKE WHSE CO.,ID-CLO-35417-CS,I,CLEAN-UP CLEANER W/BLEACH,9/32OZ,0,,130-E,CHEMICAL DISINFECTANT,,Y,Y,CS,0,64.4,P30,P30  CProd,30,N,0,39.67,29.9975,0.2222,CS,0,12/29/2016,12/29/2016,,Y,,P30,P,,30,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,50,DADE PAPER,,G00001,Y,(UnAssigned),,10447,107231,623,25,10306,,
445460,LANEY AND DUKE WHSE CO.,GOJ-9721-EA,N,MICRELL 800ML GOJO DISP.,BLACK,99,NON STOCK & SPECIAL ORDERS,99-NONSTK,(Need SubCat Desc/CatID),X,N,Y,EA,0,25.36,p30,p30  Cust,30.0079,N,0,25.36,30.0079,3,EA,0,2/7/2023,2/7/2023,,Y,(Use Cust Default),,,,,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,0,50,(No Supplier Assigned),,GOJ-9721,N,(UnAssigned),,10447,107665,535,25,0,,
445460,LANEY AND DUKE WHSE CO.,DP-HC-900-DZ,I,JIFFI BOX CUTTER,,0,,300-D,BOX CUTTERS/BLADES,,Y,Y,DZ,12.2,5.76,S,S    CProd,-26.2153,N,0,5.76,36.6319,24,DZ,0,10/26/2009,4/22/2024,4/10/2029,Y,Use Special Price,S,S,,0,5.76,+,41.6667,10/26/2009,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,50,DADE PAPER,,HC-900,Y,(UnAssigned),,10447,107712,771,25,10306,,
445460,LANEY AND DUKE WHSE CO.,HD-REN02622-EA,I,"60""  CLIP ON MOP HANDLE",,0,,110-D,DUST MOPS,,Y,Y,EA,19.56,8.46,P30,P30  CProd,30.0236,N,0,8.46,30.0236,3,EA,0,6/19/2023,6/19/2023,,Y,30% Profit Margin,P30,P,,30,0,+,0,6/15/2023,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,RCPM1160000,Y,(UnAssigned),,10447,109190,696,25,10432,,
445460,LANEY AND DUKE WHSE CO.,ID-1050-CS,I,NON-BUTYL FOAMING DEGREASER,4/1GL #D01050,0,,130-G,CHEMICAL DEGREASER,,Y,Y,CS,131.31,9.9,S,S    CProd,-496.8687,N,0,9.9,30.4293,4,cs,0,2/20/2012,2/20/2012,,Y,Use Special Price,S,S,,0,9.9,+,30.4293,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,DADEP100,50,DADE PAPER,,D01050,Y,(UnAssigned),,10447,109580,625,25,10306,,
445460,LANEY AND DUKE WHSE CO.,CF-2433-06N-CS,I,24X33 6 MIC NATURAL,1000/CS (12-16 GALLON),0,,120-B,CANLINER HIGH DENSITY,,Y,Y,CS,57.96,27.1,S,S    CProd,3.7638,N,0,27.1,38.3764,1,CS,0,9/12/2013,5/24/2021,12/26/2021,Y,Use Special Price,S,S,,0,27.1,+,38.0854,9/11/2013,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,TYCVLH2433-06N,Y,(UnAssigned),,10447,109800,673,25,10432,,
445460,LANEY AND DUKE WHSE CO.,ID-VB2433-08N-CS,I,24X33 8 MIC NATURAL,1000/CS (13-16 GALLON),0,,120-B,CANLINER HIGH DENSITY,,Y,Y,cs,76.36,49.09,P30,P30  CProd,30.0061,N,0,49.09,30.0061,1,CS,0,6/29/2022,11/13/2025,,Y,30% Profit Margin,P30,P,,30,0,+,0,6/28/2022,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,VB2433-08N,Y,(UnAssigned),,10447,110285,673,25,10432,,
445460,LANEY AND DUKE WHSE CO.,TYCVLH4048-16N,I,40X48 16MIC CANLINER,250/CS,0,,120-B,CANLINER HIGH DENSITY,,Y,Y,CS,76.49,44.7,S,S    CProd,22.9978,N,0,44.7,27.7629,1,CS,0,4/13/2020,9/9/2024,3/6/2025,Y,Use Special Price,S,S,,0,44.7,+,30,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,TYCVLH4048-16N,Y,(UnAssigned),,10447,110330,673,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-REN05150-EA,I,JRT TWIN TOILET TISSUE DISPENS,BLACK,0,,140-E,DISPENSERS JUMBO TOILET PAPER,,Y,Y,EA,120.11,77.21,p30,p30  Cust,29.9961,N,0,26.41,29.9886,2,EA,0,2/7/2023,2/7/2023,,Y,(Use Cust Default),,,,,0,+,0,2/2/2023,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,REN05150-IB,Y,(UnAssigned),,10447,110349,634,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-ECI9-2JRT-CS,I,"9"" 2-PLY JR JUMBO TISSUE 12/CS","3.35""X1000' LEED CERTIFIED",0,,100-G,PAPERTOILET TISSUE JUMBO,,Y,Y,CS,48.31,30.56,S,S    CProd,28.8613,N,0,30.56,28.8613,2,CS,0,7/16/2013,9/18/2025,11/27/2025,Y,Use Special Price,S,S,,0,30.56,+,32.8861,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,ECI9-2JRT,N,(UnAssigned),,10447,110353,596,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-APP18108-EA,I,RENOWN DUO PAN LOBBY DUST PAN,"BLK 12""",0,,110-O,DUST PANS,,Y,Y,EA,15.67,8.57,P25,P25  CProd,24.9708,N,0,10.25,31.2195,2,EA,0,7/20/2017,7/20/2017,,Y,,P25,P,,25,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,APP18108,Y,(UnAssigned),,10447,110520,767,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-321381637-CS,I,RENOWN SIDE GATE WET MOP HANDL,"60"" FIBEGLASS 2pk",0,,110-C,MOP HANDLES,,Y,Y,EA,32.04,19.23,P25,P25  CProd,25.013,N,0,19.23,25.013,1,EA,0,8/31/2016,2/7/2025,,Y,,P25,P,,25,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,321381637,Y,(UnAssigned),,10447,110524,695,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-REN03801-CS,I,SEAT COVERS HALF FOLD 5000/CS,,0,,100-O,TOILET SEAT COVERS,,Y,Y,CS,66.62,46.88,S,S    CProd,36.0495,N,0,46.88,39.9957,1,CS,0,6/21/2018,9/20/2022,,Y,Use Special Price,S,S,,0,46.88,+,39.9957,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,REN03801,Y,(UnAssigned),,10447,110645,768,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-REN02615-CS,I,36x5 DUST MOP FRAME,,0,,110-D,DUST MOPS,,Y,Y,Each,6.98,4.49,P30,P30  CProd,30.0668,N,0,4.49,30.0668,3,Each,0,7/21/2016,6/19/2023,5/16/2030,Y,,P30,P,,30,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,REN02615,Y,(UnAssigned),,10447,110853,696,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-REN04008-EA,I,SWEEPING COMPOUND OIL BASED,50# RED,0,,130-V,CHEMICAL SWEEPING COMPOUND,,Y,Y,Each,97.78,34.76,P30,P30  CProd,30.0058,N,0,34.76,30.0058,1,Each,0,6/19/2023,9/26/2023,,Y,30% Profit Margin,P30,P,,30,0,+,0,6/15/2023,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,REN04008,Y,(UnAssigned),,10447,111128,644,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-REN07108-MS,I,LAVENDER MULTI PURPOSE 12QTS,,0,,130-F,CHEMICAL ALL-PURPOSE CLEANER,,Y,Y,CS,88,56.56,S,S    CProd,29.9859,N,0,56.56,29.9859,1,CS,0,11/9/2017,7/9/2025,11/19/2025,Y,Use Special Price,S,S,,0,56.56,+,29.9859,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,REN07108-MS,Y,(UnAssigned),,10447,111333,624,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-REN03997-EA,I,"CORN BROOMS 55""",THREE SEW,0,,110-B,BROOMS,,Y,Y,Each,12.64,7.5,S,S    CProd,24.1333,N,0,7.5,36.6667,4,Each,0,1/23/2017,1/30/2024,7/22/2025,Y,Use Special Price,S,S,,0,7.5,+,36.6667,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,REN03997,Y,(UnAssigned),,10447,111386,693,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-REN02813-CS,I,23% HYDROCHLORIC BOWL CLEANER,32 OZ 12/CS,0,,130-H,CHEMICAL BOWL CLEANER,,Y,Y,CS,71.07,45.69,P30,P30  CProd,30.0066,N,0,30.34,29.9934,0.1667,CS,0,12/29/2016,12/29/2016,,Y,,P30,P,,30,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,REN02813-MS,Y,(UnAssigned),,10447,111423,626,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-REN02311-EA,I,5x36 DUST MOP HEAD LOOP END,SLIP ON BACKING BLUE,0,,110-D,DUST MOPS,,Y,Y,Each,26.93,17.31,P30,P30  CProd,29.9827,N,0,17.31,29.9827,3,Each,0,6/19/2023,6/19/2023,,Y,30% Profit Margin,P30,P,,30,0,+,0,6/15/2023,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,REN02311,Y,(UnAssigned),,10447,111575,696,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-9128-12,I,GOJO PINK LOTION SOAP 12/800ML,,0,,130-A,CHEMICAL LOTION SOAP,,Y,Y,CS,131.44,84.5,P30,P30  CProd,30,N,0,84.5,30,1,CS,0,6/29/2022,11/13/2025,5/8/2026,Y,,P30,P,,30,40.89,+,15.4806,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,GOJO9128-12-CS,N,(UnAssigned),,10447,111802,618,25,10432,,
445460,LANEY AND DUKE WHSE CO.,HD-REN05173-EA,I,ROLL TOWEL DISPENSER MECHANIC,HANDS-FREE BLACK SMOKE,0,,140-F,DISPENSERS ROLL TOWEL,,Y,Y,Each,46.44,29.14,p30,p30  Cust,29.9931,N,0,14.29,30.021,3,Each,0,2/7/2023,2/7/2023,,Y,(Use Cust Default),,,,,0,+,0,,,,,N,N,,(No MSDS Sheet Required),N,N,,0,0,0,RANDY FRONTZ,AMSAN100,50,THE HOME DEPOT PRO INSTITUTIONAL,,,Y,(UnAssigned),,10447,111826,633,25,10432,,
